"gss_code","gss_name","geography","sex","date","ratio","ratio_lower","ratio_upper","ratio_type","gp_count","actual_births"
"E06000008","Blackburn with Darwen","LAD23","persons","01/04/2019",1.114176494,NA,NA,"interpolated",1836.4,NA
"E06000008","Blackburn with Darwen","LAD23","persons","01/05/2019",1.11904442,NA,NA,"interpolated",1801.7,NA
"E06000008","Blackburn with Darwen","LAD23","persons","01/06/2019",1.123912345,NA,NA,"interpolated",1817.7,NA
"E06000008","Blackburn with Darwen","LAD23","persons","01/07/2019",1.12878027,NA,NA,"actual",1792.2,2023
"E06000008","Blackburn with Darwen","LAD23","persons","01/08/2019",1.128029219,NA,NA,"interpolated",1807.3,NA
"E06000008","Blackburn with Darwen","LAD23","persons","01/09/2019",1.127278169,NA,NA,"interpolated",1797,NA
"E06000008","Blackburn with Darwen","LAD23","persons","01/10/2019",1.126527118,NA,NA,"interpolated",1764.9,NA
"E06000008","Blackburn with Darwen","LAD23","persons","01/11/2019",1.125776068,NA,NA,"interpolated",1764.4,NA
"E06000008","Blackburn with Darwen","LAD23","persons","01/12/2019",1.125025017,NA,NA,"interpolated",1753.3,NA
"E06000008","Blackburn with Darwen","LAD23","persons","01/01/2020",1.124273966,NA,NA,"actual",1738.9,1955
"E06000008","Blackburn with Darwen","LAD23","persons","01/02/2020",1.121553788,NA,NA,"interpolated",1748.4,NA
"E06000008","Blackburn with Darwen","LAD23","persons","01/03/2020",1.11883361,NA,NA,"interpolated",1767,NA
"E06000008","Blackburn with Darwen","LAD23","persons","01/04/2020",1.116113432,NA,NA,"interpolated",1746.3,NA
"E06000008","Blackburn with Darwen","LAD23","persons","01/05/2020",1.113393254,NA,NA,"interpolated",1740.8,NA
"E06000008","Blackburn with Darwen","LAD23","persons","01/06/2020",1.110673076,NA,NA,"interpolated",1727.9,NA
"E06000008","Blackburn with Darwen","LAD23","persons","01/07/2020",1.107952897,NA,NA,"actual",1723.9,1910
"E06000008","Blackburn with Darwen","LAD23","persons","01/08/2020",1.111326741,NA,NA,"interpolated",1721.9,NA
"E06000008","Blackburn with Darwen","LAD23","persons","01/09/2020",1.114700585,NA,NA,"interpolated",1683.9,NA
"E06000008","Blackburn with Darwen","LAD23","persons","01/10/2020",1.118074428,NA,NA,"interpolated",1675.4,NA
"E06000008","Blackburn with Darwen","LAD23","persons","01/11/2020",1.121448272,NA,NA,"interpolated",1685.5,NA
"E06000008","Blackburn with Darwen","LAD23","persons","01/12/2020",1.124822116,NA,NA,"interpolated",1666.6,NA
"E06000008","Blackburn with Darwen","LAD23","persons","01/01/2021",1.128195959,NA,NA,"actual",1677.9,1893
"E06000008","Blackburn with Darwen","LAD23","persons","01/02/2021",1.130034223,NA,NA,"interpolated",1690.1,NA
"E06000008","Blackburn with Darwen","LAD23","persons","01/03/2021",1.131872486,NA,NA,"interpolated",1693.8,NA
"E06000008","Blackburn with Darwen","LAD23","persons","01/04/2021",1.133710749,NA,NA,"interpolated",1659.4,NA
"E06000008","Blackburn with Darwen","LAD23","persons","01/05/2021",1.135549013,NA,NA,"interpolated",1685.1,NA
"E06000008","Blackburn with Darwen","LAD23","persons","01/06/2021",1.137387276,NA,NA,"interpolated",1674,NA
"E06000008","Blackburn with Darwen","LAD23","persons","01/07/2021",1.139225539,NA,NA,"actual",1691.5,1927
"E06000008","Blackburn with Darwen","LAD23","persons","01/08/2021",1.140942481,NA,NA,"interpolated",1704.1,NA
"E06000008","Blackburn with Darwen","LAD23","persons","01/09/2021",1.142659422,NA,NA,"interpolated",1723.8,NA
"E06000008","Blackburn with Darwen","LAD23","persons","01/10/2021",1.144376363,NA,NA,"interpolated",1738.1,NA
"E06000008","Blackburn with Darwen","LAD23","persons","01/11/2021",1.146093304,NA,NA,"interpolated",1708.8,NA
"E06000008","Blackburn with Darwen","LAD23","persons","01/12/2021",1.147810246,NA,NA,"interpolated",1747.4,NA
"E06000008","Blackburn with Darwen","LAD23","persons","01/01/2022",1.149527187,NA,NA,"actual",1692,1945
"E06000008","Blackburn with Darwen","LAD23","persons","01/02/2022",1.141240869,NA,NA,"interpolated",1697.4,NA
"E06000008","Blackburn with Darwen","LAD23","persons","01/03/2022",1.132954552,NA,NA,"interpolated",1697.7,NA
"E06000008","Blackburn with Darwen","LAD23","persons","01/04/2022",1.124668234,NA,NA,"interpolated",1711.7,NA
"E06000008","Blackburn with Darwen","LAD23","persons","01/05/2022",1.116381917,NA,NA,"interpolated",1717.3,NA
"E06000008","Blackburn with Darwen","LAD23","persons","01/06/2022",1.108095599,NA,NA,"interpolated",1688.1,NA
"E06000008","Blackburn with Darwen","LAD23","persons","01/07/2022",1.099809282,NA,NA,"actual",1730.3,1903
"E06000008","Blackburn with Darwen","LAD23","persons","01/08/2022",1.1030329,NA,NA,"interpolated",1709.4,NA
"E06000008","Blackburn with Darwen","LAD23","persons","01/09/2022",1.106256517,NA,NA,"interpolated",1712.8,NA
"E06000008","Blackburn with Darwen","LAD23","persons","01/10/2022",1.109480135,NA,NA,"interpolated",1722.6,NA
"E06000008","Blackburn with Darwen","LAD23","persons","01/11/2022",1.112703753,NA,NA,"interpolated",1667.3,NA
"E06000008","Blackburn with Darwen","LAD23","persons","01/12/2022",1.115927371,NA,NA,"interpolated",1673.1,NA
"E06000008","Blackburn with Darwen","LAD23","persons","01/01/2023",1.119150989,NA,NA,"actual",1658.4,1856
"E06000008","Blackburn with Darwen","LAD23","persons","01/02/2023",1.117641301,NA,NA,"interpolated",1666.1,NA
"E06000008","Blackburn with Darwen","LAD23","persons","01/03/2023",1.116131614,NA,NA,"interpolated",1657.4,NA
"E06000008","Blackburn with Darwen","LAD23","persons","01/04/2023",1.114621927,NA,NA,"interpolated",1665.8,NA
"E06000008","Blackburn with Darwen","LAD23","persons","01/05/2023",1.113112239,NA,NA,"interpolated",1665.3,NA
"E06000008","Blackburn with Darwen","LAD23","persons","01/06/2023",1.111602552,NA,NA,"interpolated",1640.2,NA
"E06000008","Blackburn with Darwen","LAD23","persons","01/07/2023",1.110092864,NA,NA,"actual",1636.8,1817
"E06000008","Blackburn with Darwen","LAD23","persons","01/08/2023",1.11365954,NA,NA,"interpolated",1615.2,NA
"E06000008","Blackburn with Darwen","LAD23","persons","01/09/2023",1.117226215,NA,NA,"interpolated",1628.8,NA
"E06000008","Blackburn with Darwen","LAD23","persons","01/10/2023",1.12079289,NA,NA,"interpolated",1654,NA
"E06000008","Blackburn with Darwen","LAD23","persons","01/11/2023",1.124359566,NA,NA,"interpolated",1663.6,NA
"E06000008","Blackburn with Darwen","LAD23","persons","01/12/2023",1.127926241,NA,NA,"interpolated",1675.2,NA
"E06000008","Blackburn with Darwen","LAD23","persons","01/01/2024",1.131492917,NA,NA,"actual",1651.8,1869
"E06000008","Blackburn with Darwen","LAD23","persons","01/02/2024",1.1295764,1.099752362,1.159400439,"predicted",1698.1,NA
"E06000008","Blackburn with Darwen","LAD23","persons","01/03/2024",1.127659884,1.097835845,1.157483922,"predicted",1722.6,NA
"E06000008","Blackburn with Darwen","LAD23","persons","01/04/2024",1.125743367,1.095919328,1.155567406,"predicted",1706.7,NA
"E06000008","Blackburn with Darwen","LAD23","persons","01/05/2024",1.123826851,1.094002812,1.153650889,"predicted",1753.9,NA
"E06000008","Blackburn with Darwen","LAD23","persons","01/06/2024",1.121910334,1.092086295,1.151734373,"predicted",1758.1,NA
"E06000008","Blackburn with Darwen","LAD23","persons","01/07/2024",1.119993817,1.090169779,1.149817856,"predicted",1732.6,NA
"E06000008","Blackburn with Darwen","LAD23","persons","01/08/2024",1.119993817,1.090169779,1.149817856,"predicted",1748,NA
"E06000008","Blackburn with Darwen","LAD23","persons","01/09/2024",1.119993817,1.090169779,1.149817856,"predicted",1756.7,NA
"E06000008","Blackburn with Darwen","LAD23","persons","01/10/2024",1.119993817,1.090169779,1.149817856,"predicted",1801.6,NA
"E06000008","Blackburn with Darwen","LAD23","persons","01/11/2024",1.119993817,1.090169779,1.149817856,"predicted",1814.2,NA
"E06000008","Blackburn with Darwen","LAD23","persons","01/12/2024",1.119993817,1.090169779,1.149817856,"predicted",1817.3,NA
"E06000008","Blackburn with Darwen","LAD23","persons","01/01/2025",1.119993817,1.090169779,1.149817856,"predicted",1786.4,NA
"E06000008","Blackburn with Darwen","LAD23","persons","01/02/2025",1.119993817,1.090169779,1.149817856,"predicted",1787.3,NA
"E06000008","Blackburn with Darwen","LAD23","persons","01/03/2025",1.119993817,1.090169779,1.149817856,"predicted",1777.5,NA
"E06000008","Blackburn with Darwen","LAD23","persons","01/04/2025",1.119993817,1.090169779,1.149817856,"predicted",1816.2,NA
"E06000008","Blackburn with Darwen","LAD23","persons","01/05/2025",1.119993817,1.090169779,1.149817856,"predicted",1788,NA
"E06000008","Blackburn with Darwen","LAD23","persons","01/06/2025",1.119993817,1.090169778,1.149817856,"predicted",1780.7,NA
"E06000008","Blackburn with Darwen","LAD23","persons","01/07/2025",1.119993817,1.090169778,1.149817856,"predicted",NA,NA
"E06000008","Blackburn with Darwen","LAD23","persons","01/08/2025",1.119993817,1.090169778,1.149817856,"predicted",NA,NA
"E06000008","Blackburn with Darwen","LAD23","persons","01/09/2025",1.119993817,1.090169778,1.149817857,"predicted",NA,NA
"E06000008","Blackburn with Darwen","LAD23","persons","01/10/2025",1.119993817,1.090169778,1.149817857,"predicted",NA,NA
"E06000008","Blackburn with Darwen","LAD23","persons","01/11/2025",1.119993817,1.090169778,1.149817857,"predicted",NA,NA
"E06000008","Blackburn with Darwen","LAD23","persons","01/12/2025",1.119993817,1.090169778,1.149817857,"predicted",NA,NA
"E06000008","Blackburn with Darwen","LAD23","persons","01/01/2026",1.119993817,1.090169778,1.149817857,"predicted",NA,NA
"E06000008","Blackburn with Darwen","LAD23","persons","01/02/2026",1.119993817,1.090169778,1.149817857,"predicted",NA,NA
"E06000008","Blackburn with Darwen","LAD23","persons","01/03/2026",1.119993817,1.090169778,1.149817857,"predicted",NA,NA
"E06000008","Blackburn with Darwen","LAD23","persons","01/04/2026",1.119993817,1.090169778,1.149817857,"predicted",NA,NA
"E06000008","Blackburn with Darwen","LAD23","persons","01/05/2026",1.119993817,1.090169778,1.149817857,"predicted",NA,NA
"E06000008","Blackburn with Darwen","LAD23","persons","01/06/2026",1.119993817,1.090169778,1.149817857,"predicted",NA,NA
"E06000008","Blackburn with Darwen","LAD23","persons","01/07/2026",1.119993817,1.090169778,1.149817857,"predicted",NA,NA
"E06000009","Blackpool","LAD23","persons","01/01/2015",1.137799462,NA,NA,"actual",1598.7,1819
"E06000009","Blackpool","LAD23","persons","01/02/2015",1.136374115,NA,NA,"interpolated",NA,NA
"E06000009","Blackpool","LAD23","persons","01/03/2015",1.134948768,NA,NA,"interpolated",NA,NA
"E06000009","Blackpool","LAD23","persons","01/04/2015",1.133523421,NA,NA,"interpolated",1628.4,NA
"E06000009","Blackpool","LAD23","persons","01/05/2015",1.132098074,NA,NA,"interpolated",NA,NA
"E06000009","Blackpool","LAD23","persons","01/06/2015",1.130672727,NA,NA,"interpolated",NA,NA
"E06000009","Blackpool","LAD23","persons","01/07/2015",1.12924738,NA,NA,"actual",1574.5,1778
"E06000009","Blackpool","LAD23","persons","01/08/2015",1.126447381,NA,NA,"interpolated",NA,NA
"E06000009","Blackpool","LAD23","persons","01/09/2015",1.123647381,NA,NA,"interpolated",NA,NA
"E06000009","Blackpool","LAD23","persons","01/10/2015",1.120847382,NA,NA,"interpolated",1535.9,NA
"E06000009","Blackpool","LAD23","persons","01/11/2015",1.118047383,NA,NA,"interpolated",NA,NA
"E06000009","Blackpool","LAD23","persons","01/12/2015",1.115247384,NA,NA,"interpolated",NA,NA
"E06000009","Blackpool","LAD23","persons","01/01/2016",1.112447384,NA,NA,"actual",1496.7,1665
"E06000009","Blackpool","LAD23","persons","01/02/2016",1.10769859,NA,NA,"interpolated",NA,NA
"E06000009","Blackpool","LAD23","persons","01/03/2016",1.102949796,NA,NA,"interpolated",NA,NA
"E06000009","Blackpool","LAD23","persons","01/04/2016",1.098201002,NA,NA,"interpolated",1534.2,NA
"E06000009","Blackpool","LAD23","persons","01/05/2016",1.093452207,NA,NA,"interpolated",NA,NA
"E06000009","Blackpool","LAD23","persons","01/06/2016",1.088703413,NA,NA,"interpolated",NA,NA
"E06000009","Blackpool","LAD23","persons","01/07/2016",1.083954619,NA,NA,"actual",1542.5,1672
"E06000009","Blackpool","LAD23","persons","01/08/2016",1.086706529,NA,NA,"interpolated",NA,NA
"E06000009","Blackpool","LAD23","persons","01/09/2016",1.089458439,NA,NA,"interpolated",NA,NA
"E06000009","Blackpool","LAD23","persons","01/10/2016",1.092210349,NA,NA,"interpolated",1566.7,NA
"E06000009","Blackpool","LAD23","persons","01/11/2016",1.09496226,NA,NA,"interpolated",NA,NA
"E06000009","Blackpool","LAD23","persons","01/12/2016",1.09771417,NA,NA,"interpolated",NA,NA
"E06000009","Blackpool","LAD23","persons","01/01/2017",1.10046608,NA,NA,"actual",1544.8,1700
"E06000009","Blackpool","LAD23","persons","01/02/2017",1.105477365,NA,NA,"interpolated",NA,NA
"E06000009","Blackpool","LAD23","persons","01/03/2017",1.110488649,NA,NA,"interpolated",NA,NA
"E06000009","Blackpool","LAD23","persons","01/04/2017",1.115499934,NA,NA,"interpolated",1513.6,NA
"E06000009","Blackpool","LAD23","persons","01/05/2017",1.120511219,NA,NA,"interpolated",1499.4,NA
"E06000009","Blackpool","LAD23","persons","01/06/2017",1.125522504,NA,NA,"interpolated",1499.2,NA
"E06000009","Blackpool","LAD23","persons","01/07/2017",1.130533789,NA,NA,"actual",1493.1,1688
"E06000009","Blackpool","LAD23","persons","01/08/2017",1.133496264,NA,NA,"interpolated",1453.5,NA
"E06000009","Blackpool","LAD23","persons","01/09/2017",1.136458739,NA,NA,"interpolated",1475.7,NA
"E06000009","Blackpool","LAD23","persons","01/10/2017",1.139421214,NA,NA,"interpolated",1458.7,NA
"E06000009","Blackpool","LAD23","persons","01/11/2017",1.142383689,NA,NA,"interpolated",1468.9,NA
"E06000009","Blackpool","LAD23","persons","01/12/2017",1.145346164,NA,NA,"interpolated",1457.8,NA
"E06000009","Blackpool","LAD23","persons","01/01/2018",1.148308639,NA,NA,"actual",1430.8,1643
"E06000009","Blackpool","LAD23","persons","01/02/2018",1.139217293,NA,NA,"interpolated",1443.2,NA
"E06000009","Blackpool","LAD23","persons","01/03/2018",1.130125946,NA,NA,"interpolated",1481.4,NA
"E06000009","Blackpool","LAD23","persons","01/04/2018",1.1210346,NA,NA,"interpolated",1475.7,NA
"E06000009","Blackpool","LAD23","persons","01/05/2018",1.111943254,NA,NA,"interpolated",1462.5,NA
"E06000009","Blackpool","LAD23","persons","01/06/2018",1.102851908,NA,NA,"interpolated",1449.4,NA
"E06000009","Blackpool","LAD23","persons","01/07/2018",1.093760562,NA,NA,"actual",1479.3,1618
"E06000009","Blackpool","LAD23","persons","01/08/2018",1.097098765,NA,NA,"interpolated",1479.6,NA
"E06000009","Blackpool","LAD23","persons","01/09/2018",1.100436968,NA,NA,"interpolated",1473.3,NA
"E06000009","Blackpool","LAD23","persons","01/10/2018",1.10377517,NA,NA,"interpolated",1480.1,NA
"E06000009","Blackpool","LAD23","persons","01/11/2018",1.107113373,NA,NA,"interpolated",1492.8,NA
"E06000009","Blackpool","LAD23","persons","01/12/2018",1.110451576,NA,NA,"interpolated",1470.8,NA
"E06000009","Blackpool","LAD23","persons","01/01/2019",1.113789778,NA,NA,"actual",1451.8,1617
"E06000009","Blackpool","LAD23","persons","01/02/2019",1.11272114,NA,NA,"interpolated",1468.9,NA
"E06000009","Blackpool","LAD23","persons","01/03/2019",1.111652502,NA,NA,"interpolated",1488.6,NA
"E06000009","Blackpool","LAD23","persons","01/04/2019",1.110583863,NA,NA,"interpolated",1482.7,NA
"E06000009","Blackpool","LAD23","persons","01/05/2019",1.109515225,NA,NA,"interpolated",1476.3,NA
"E06000009","Blackpool","LAD23","persons","01/06/2019",1.108446587,NA,NA,"interpolated",1486.7,NA
"E06000009","Blackpool","LAD23","persons","01/07/2019",1.107377948,NA,NA,"actual",1458.4,1615
"E06000009","Blackpool","LAD23","persons","01/08/2019",1.107373193,NA,NA,"interpolated",1467.1,NA
"E06000009","Blackpool","LAD23","persons","01/09/2019",1.107368437,NA,NA,"interpolated",1458,NA
"E06000009","Blackpool","LAD23","persons","01/10/2019",1.107363682,NA,NA,"interpolated",1446.9,NA
"E06000009","Blackpool","LAD23","persons","01/11/2019",1.107358926,NA,NA,"interpolated",1436.7,NA
"E06000009","Blackpool","LAD23","persons","01/12/2019",1.10735417,NA,NA,"interpolated",1442.2,NA
"E06000009","Blackpool","LAD23","persons","01/01/2020",1.107349415,NA,NA,"actual",1417.8,1570
"E06000009","Blackpool","LAD23","persons","01/02/2020",1.108259028,NA,NA,"interpolated",1439.5,NA
"E06000009","Blackpool","LAD23","persons","01/03/2020",1.109168641,NA,NA,"interpolated",1423.7,NA
"E06000009","Blackpool","LAD23","persons","01/04/2020",1.110078254,NA,NA,"interpolated",1408,NA
"E06000009","Blackpool","LAD23","persons","01/05/2020",1.110987868,NA,NA,"interpolated",1397.6,NA
"E06000009","Blackpool","LAD23","persons","01/06/2020",1.111897481,NA,NA,"interpolated",1353,NA
"E06000009","Blackpool","LAD23","persons","01/07/2020",1.112807094,NA,NA,"actual",1375.8,1531
"E06000009","Blackpool","LAD23","persons","01/08/2020",1.11264964,NA,NA,"interpolated",1396.5,NA
"E06000009","Blackpool","LAD23","persons","01/09/2020",1.112492186,NA,NA,"interpolated",1378.6,NA
"E06000009","Blackpool","LAD23","persons","01/10/2020",1.112334732,NA,NA,"interpolated",1362.5,NA
"E06000009","Blackpool","LAD23","persons","01/11/2020",1.112177278,NA,NA,"interpolated",1377.7,NA
"E06000009","Blackpool","LAD23","persons","01/12/2020",1.112019824,NA,NA,"interpolated",1342.2,NA
"E06000009","Blackpool","LAD23","persons","01/01/2021",1.111862369,NA,NA,"actual",1331.1,1480
"E06000009","Blackpool","LAD23","persons","01/02/2021",1.111954157,NA,NA,"interpolated",1323.4,NA
"E06000009","Blackpool","LAD23","persons","01/03/2021",1.112045944,NA,NA,"interpolated",1311.2,NA
"E06000009","Blackpool","LAD23","persons","01/04/2021",1.112137731,NA,NA,"interpolated",1326.7,NA
"E06000009","Blackpool","LAD23","persons","01/05/2021",1.112229518,NA,NA,"interpolated",1324,NA
"E06000009","Blackpool","LAD23","persons","01/06/2021",1.112321306,NA,NA,"interpolated",1288.9,NA
"E06000009","Blackpool","LAD23","persons","01/07/2021",1.112413093,NA,NA,"actual",1280.1,1424
"E06000009","Blackpool","LAD23","persons","01/08/2021",1.111806506,NA,NA,"interpolated",1274.3,NA
"E06000009","Blackpool","LAD23","persons","01/09/2021",1.111199919,NA,NA,"interpolated",1273.2,NA
"E06000009","Blackpool","LAD23","persons","01/10/2021",1.110593331,NA,NA,"interpolated",1275.7,NA
